Date,Time,Team1,Score1,Team2,Score2,Label,OT,Attendance,Misc
Sat Mar 25 2023,5:00p,Indiana Pacers,130,Atlanta Hawks,143,Box Score,,17699,
Sat Mar 25 2023,8:00p,Brooklyn Nets,129,Miami Heat,100,Box Score,,19680,
Sat Mar 25 2023,9:00p,Milwaukee Bucks,106,Denver Nuggets,129,Box Score,,19919,
Sat Mar 25 2023,10:00p,Philadelphia 76ers,105,Phoenix Suns,125,Box Score,,17071,
Sat Mar 25 2023,10:00p,Utah Jazz,113,Sacramento Kings,121,Box Score,,18151,
Sat Mar 25 2023,10:30p,New Orleans Pelicans,131,Los Angeles Clippers,110,Box Score,,17702,
Sun Mar 26 2023,1:00p,Dallas Mavericks,104,Charlotte Hornets,110,Box Score,,19264,
Sun Mar 26 2023,3:30p,Chicago Bulls,118,Los Angeles Lakers,108,Box Score,,18997,
Sun Mar 26 2023,6:00p,Memphis Grizzlies,123,Atlanta Hawks,119,Box Score,,18056,
Sun Mar 26 2023,6:00p,San Antonio Spurs,93,Boston Celtics,137,Box Score,,19156,
Sun Mar 26 2023,6:00p,Houston Rockets,91,Cleveland Cavaliers,108,Box Score,,19432,
Sun Mar 26 2023,6:00p,Brooklyn Nets,106,Orlando Magic,119,Box Score,,17862,
Sun Mar 26 2023,6:00p,Washington Wizards,104,Toronto Raptors,114,Box Score,,19800,
Sun Mar 26 2023,7:00p,Oklahoma City Thunder,118,Portland Trail Blazers,112,Box Score,,18626,
Sun Mar 26 2023,8:30p,Minnesota Timberwolves,99,Golden State Warriors,96,Box Score,,18064,
Mon Mar 27 2023,7:00p,Milwaukee Bucks,126,Detroit Pistons,117,Box Score,,21090,
Mon Mar 27 2023,7:00p,Dallas Mavericks,127,Indiana Pacers,104,Box Score,,17022,
Mon Mar 27 2023,7:30p,Houston Rockets,115,New York Knicks,137,Box Score,,19812,
Mon Mar 27 2023,9:00p,Phoenix Suns,117,Utah Jazz,103,Box Score,,18206,
Mon Mar 27 2023,9:30p,Philadelphia 76ers,111,Denver Nuggets,116,Box Score,,19781,
Mon Mar 27 2023,10:00p,New Orleans Pelicans,124,Portland Trail Blazers,90,Box Score,,17943,
Mon Mar 27 2023,10:00p,Minnesota Timberwolves,119,Sacramento Kings,115,Box Score,,18151,
Mon Mar 27 2023,10:30p,Chicago Bulls,112,Los Angeles Clippers,124,Box Score,,19068,
Tue Mar 28 2023,7:00p,Boston Celtics,111,Washington Wizards,130,Box Score,,20476,
Tue Mar 28 2023,7:30p,Cleveland Cavaliers,118,Atlanta Hawks,120,Box Score,,17748,
Tue Mar 28 2023,7:30p,Miami Heat,92,Toronto Raptors,106,Box Score,,19800,
Tue Mar 28 2023,8:00p,Orlando Magic,108,Memphis Grizzlies,113,Box Score,,16507,
Tue Mar 28 2023,8:00p,Charlotte Hornets,137,Oklahoma City Thunder,134,Box Score,,15428,
Tue Mar 28 2023,10:00p,New Orleans Pelicans,109,Golden State Warriors,120,Box Score,,18064,
Wed Mar 29 2023,7:00p,Milwaukee Bucks,149,Indiana Pacers,136,Box Score,,16524,
Wed Mar 29 2023,7:30p,Houston Rockets,114,Brooklyn Nets,123,Box Score,,17074,
Wed Mar 29 2023,7:30p,Miami Heat,92,New York Knicks,101,Box Score,,19812,
Wed Mar 29 2023,7:30p,Dallas Mavericks,108,Philadelphia 76ers,116,Box Score,,20583,
Wed Mar 29 2023,8:00p,Los Angeles Lakers,121,Chicago Bulls,110,Box Score,,21739,
Wed Mar 29 2023,8:00p,Los Angeles Clippers,141,Memphis Grizzlies,132,Box Score,,16775,
Wed Mar 29 2023,8:00p,Detroit Pistons,106,Oklahoma City Thunder,107,Box Score,,15047,
Wed Mar 29 2023,8:00p,Utah Jazz,128,San Antonio Spurs,117,Box Score,,18354,
Wed Mar 29 2023,10:00p,Minnesota Timberwolves,100,Phoenix Suns,107,Box Score,,17071,
Wed Mar 29 2023,10:00p,Sacramento Kings,120,Portland Trail Blazers,80,Box Score,,18550,
Thu Mar 30 2023,7:30p,Boston Celtics,140,Milwaukee Bucks,99,Box Score,,18073,
Thu Mar 30 2023,10:00p,New Orleans Pelicans,107,Denver Nuggets,88,Box Score,,19728,
Fri Mar 31 2023,7:00p,Chicago Bulls,121,Charlotte Hornets,91,Box Score,,18768,
Fri Mar 31 2023,7:00p,Oklahoma City Thunder,117,Indiana Pacers,121,Box Score,,16506,
Fri Mar 31 2023,7:00p,Toronto Raptors,110,Philadelphia 76ers,117,Box Score,,20993,
Fri Mar 31 2023,7:00p,Orlando Magic,116,Washington Wizards,109,Box Score,,16411,
Fri Mar 31 2023,7:30p,Utah Jazz,114,Boston Celtics,122,Box Score,,19156,
Fri Mar 31 2023,7:30p,Atlanta Hawks,107,Brooklyn Nets,124,Box Score,,17849,
Fri Mar 31 2023,7:30p,New York Knicks,130,Cleveland Cavaliers,116,Box Score,,19432,
Fri Mar 31 2023,8:00p,Detroit Pistons,115,Houston Rockets,121,Box Score,,15844,
Fri Mar 31 2023,8:00p,Los Angeles Clippers,94,Memphis Grizzlies,108,Box Score,,16376,
Fri Mar 31 2023,8:00p,Los Angeles Lakers,123,Minnesota Timberwolves,111,Box Score,,18978,
Fri Mar 31 2023,10:00p,San Antonio Spurs,115,Golden State Warriors,130,Box Score,,18064,
Fri Mar 31 2023,10:00p,Sacramento Kings,138,Portland Trail Blazers,114,Box Score,,18389,
Fri Mar 31 2023,10:30p,Denver Nuggets,93,Phoenix Suns,100,Box Score,,17071,
Sat Apr 1 2023,7:30p,Dallas Mavericks,122,Miami Heat,129,Box Score,,20011,
Sat Apr 1 2023,8:30p,Los Angeles Clippers,114,New Orleans Pelicans,122,Box Score,,18399,
Sun Apr 2 2023,1:00p,Toronto Raptors,128,Charlotte Hornets,108,Box Score,,16052,
Sun Apr 2 2023,3:30p,Utah Jazz,110,Brooklyn Nets,111,Box Score,,17732,
Sun Apr 2 2023,3:30p,Memphis Grizzlies,107,Chicago Bulls,128,Box Score,,20944,
Sun Apr 2 2023,3:30p,Portland Trail Blazers,107,Minnesota Timberwolves,105,Box Score,,18978,
Sun Apr 2 2023,6:00p,Dallas Mavericks,130,Atlanta Hawks,132,Box Score,OT,17678,
Sun Apr 2 2023,6:00p,Washington Wizards,109,New York Knicks,118,Box Score,,19812,
Sun Apr 2 2023,6:00p,Detroit Pistons,102,Orlando Magic,128,Box Score,,19431,
Sun Apr 2 2023,6:00p,San Antonio Spurs,142,Sacramento Kings,134,Box Score,OT,18183,
Sun Apr 2 2023,7:00p,Los Angeles Lakers,134,Houston Rockets,109,Box Score,,18204,
Sun Apr 2 2023,7:00p,Phoenix Suns,128,Oklahoma City Thunder,118,Box Score,,17981,
Sun Apr 2 2023,8:00p,Indiana Pacers,105,Cleveland Cavaliers,115,Box Score,,19432,
Sun Apr 2 2023,8:00p,Philadelphia 76ers,104,Milwaukee Bucks,117,Box Score,,17532,
Sun Apr 2 2023,8:30p,Golden State Warriors,110,Denver Nuggets,112,Box Score,,19752,
Tue Apr 4 2023,7:00p,Toronto Raptors,120,Charlotte Hornets,100,Box Score,,14965,
Tue Apr 4 2023,7:00p,Miami Heat,118,Detroit Pistons,105,Box Score,,18453,
Tue Apr 4 2023,7:00p,Cleveland Cavaliers,117,Orlando Magic,113,Box Score,,19449,
Tue Apr 4 2023,7:00p,Milwaukee Bucks,140,Washington Wizards,128,Box Score,,19098,
Tue Apr 4 2023,7:30p,Minnesota Timberwolves,107,Brooklyn Nets,102,Box Score,,17893,
Tue Apr 4 2023,8:00p,Atlanta Hawks,123,Chicago Bulls,105,Box Score,,21717,
Tue Apr 4 2023,8:00p,Denver Nuggets,103,Houston Rockets,124,Box Score,,16924,
Tue Apr 4 2023,8:00p,Portland Trail Blazers,109,Memphis Grizzlies,119,Box Score,,17558,
Tue Apr 4 2023,8:00p,Sacramento Kings,121,New Orleans Pelicans,103,Box Score,,15799,
Tue Apr 4 2023,8:00p,Boston Celtics,101,Philadelphia 76ers,103,Box Score,,21104,
Tue Apr 4 2023,9:00p,Los Angeles Lakers,135,Utah Jazz,133,Box Score,OT,18206,
Tue Apr 4 2023,10:00p,Oklahoma City Thunder,125,Golden State Warriors,136,Box Score,,18064,
Tue Apr 4 2023,10:00p,San Antonio Spurs,94,Phoenix Suns,115,Box Score,,17071,
Wed Apr 5 2023,7:00p,Brooklyn Nets,123,Detroit Pistons,108,Box Score,,18313,
Wed Apr 5 2023,7:00p,New York Knicks,138,Indiana Pacers,129,Box Score,,16789,
Wed Apr 5 2023,7:30p,Washington Wizards,116,Atlanta Hawks,134,Box Score,,17727,
Wed Apr 5 2023,7:30p,Toronto Raptors,93,Boston Celtics,97,Box Score,,19156,
Wed Apr 5 2023,7:30p,Chicago Bulls,92,Milwaukee Bucks,105,Box Score,,17679,
Wed Apr 5 2023,8:00p,Memphis Grizzlies,131,New Orleans Pelicans,138,Box Score,OT,17232,
Wed Apr 5 2023,8:30p,Sacramento Kings,119,Dallas Mavericks,123,Box Score,,20271,
Wed Apr 5 2023,10:00p,Los Angeles Lakers,118,Los Angeles Clippers,125,Box Score,,19068,
Thu Apr 6 2023,7:00p,Cleveland Cavaliers,118,Orlando Magic,94,Box Score,,19235,
Thu Apr 6 2023,7:30p,Miami Heat,129,Philadelphia 76ers,101,Box Score,,21178,
Thu Apr 6 2023,8:00p,Portland Trail Blazers,127,San Antonio Spurs,129,Box Score,,16023,
Thu Apr 6 2023,9:00p,Oklahoma City Thunder,114,Utah Jazz,98,Box Score,,18206,
Thu Apr 6 2023,10:00p,Denver Nuggets,115,Phoenix Suns,119,Box Score,,17071,
Fri Apr 7 2023,7:00p,Houston Rockets,112,Charlotte Hornets,109,Box Score,,19102,
Fri Apr 7 2023,7:00p,Detroit Pistons,122,Indiana Pacers,115,Box Score,,17274,
Fri Apr 7 2023,7:00p,Miami Heat,108,Washington Wizards,114,Box Score,,20476,
Fri Apr 7 2023,7:30p,Philadelphia 76ers,136,Atlanta Hawks,131,Box Score,OT,17627,
Fri Apr 7 2023,7:30p,Toronto Raptors,102,Boston Celtics,121,Box Score,,19156,
Fri Apr 7 2023,7:30p,Orlando Magic,84,Brooklyn Nets,101,Box Score,,18177,
Fri Apr 7 2023,8:00p,Memphis Grizzlies,137,Milwaukee Bucks,114,Box Score,,18010,
Fri Apr 7 2023,8:00p,New York Knicks,105,New Orleans Pelicans,113,Box Score,,18656,
Fri Apr 7 2023,8:30p,Chicago Bulls,115,Dallas Mavericks,112,Box Score,,20313,
Fri Apr 7 2023,10:00p,Golden State Warriors,119,Sacramento Kings,97,Box Score,,18253,
Fri Apr 7 2023,10:30p,Phoenix Suns,107,Los Angeles Lakers,121,Box Score,,18997,
Sat Apr 8 2023,3:30p,Denver Nuggets,114,Utah Jazz,118,Box Score,,18206,
Sat Apr 8 2023,4:00p,Portland Trail Blazers,125,Los Angeles Clippers,136,Box Score,,19068,
Sat Apr 8 2023,4:00p,Minnesota Timberwolves,151,San Antonio Spurs,131,Box Score,,16148,
Sun Apr 9 2023,1:00p,Atlanta Hawks,114,Boston Celtics,120,Box Score,,19156,
Sun Apr 9 2023,1:00p,Philadelphia 76ers,134,Brooklyn Nets,105,Box Score,,17732,
Sun Apr 9 2023,1:00p,Detroit Pistons,81,Chicago Bulls,103,Box Score,,21530,
Sun Apr 9 2023,1:00p,Charlotte Hornets,106,Cleveland Cavaliers,95,Box Score,,19432,
Sun Apr 9 2023,1:00p,Orlando Magic,110,Miami Heat,123,Box Score,,19894,
Sun Apr 9 2023,1:00p,Indiana Pacers,141,New York Knicks,136,Box Score,,19812,
Sun Apr 9 2023,1:00p,Milwaukee Bucks,105,Toronto Raptors,121,Box Score,,19800,
Sun Apr 9 2023,1:00p,Houston Rockets,114,Washington Wizards,109,Box Score,,15233,
Sun Apr 9 2023,3:30p,San Antonio Spurs,138,Dallas Mavericks,117,Box Score,,20141,
Sun Apr 9 2023,3:30p,Sacramento Kings,95,Denver Nuggets,109,Box Score,,19652,
Sun Apr 9 2023,3:30p,Utah Jazz,117,Los Angeles Lakers,128,Box Score,,18997,
Sun Apr 9 2023,3:30p,New Orleans Pelicans,108,Minnesota Timberwolves,113,Box Score,,18978,
Sun Apr 9 2023,3:30p,Memphis Grizzlies,100,Oklahoma City Thunder,115,Box Score,,16601,
Sun Apr 9 2023,3:30p,Los Angeles Clippers,119,Phoenix Suns,114,Box Score,,17071,
Sun Apr 9 2023,3:30p,Golden State Warriors,157,Portland Trail Blazers,101,Box Score,,19731,
